"","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"2202","Native",6,42,"spillover1","fp","spillover1 fp",7,0,443,443,"Ambiguous","Inconsistent",443
"2204","Native",6,45,"spillover1","fp","spillover1 fp",6,0,153,153,"Unambiguous","Consistent",153
"2206","Native",6,44,"spillover1","fp","spillover1 fp",5,0,285,285,"Ambiguous","Consistent",285
"2208","Native",6,29,"spillover1","fp","spillover1 fp",6,0,279,279,"Unambiguous","Consistent",279
"2209","Native",7,44,"spillover1","fp","spillover1 fp",6,0,389,389,"Unambiguous","Consistent",389
"2211","Native",7,35,"spillover1","fp","spillover1 fp",5,0,674,674,"Ambiguous","Consistent",674
"2213","Native",7,26,"spillover1","fp","spillover1 fp",8,0,201,201,"Unambiguous","Inconsistent",201
"2215","Native",7,38,"spillover1","fp","spillover1 fp",8,0,323,323,"Unambiguous","Inconsistent",323
"2217","Native",7,28,"spillover1","fp","spillover1 fp",6,0,315,315,"Unambiguous","Consistent",315
"2219","Native",7,45,"spillover1","fp","spillover1 fp",7,0,757,757,"Ambiguous","Inconsistent",757
"2221","Native",7,41,"spillover1","fp","spillover1 fp",7,0,179,179,"Ambiguous","Inconsistent",179
"2223","Native",7,43,"spillover1","fp","spillover1 fp",5,0,1664,1664,"Ambiguous","Consistent",1664
"2225","Native",7,27,"spillover1","fp","spillover1 fp",5,0,702,702,"Ambiguous","Consistent",702
"2227","Native",7,32,"spillover1","fp","spillover1 fp",6,0,868,868,"Unambiguous","Consistent",868
"2229","Native",7,47,"spillover1","fp","spillover1 fp",5,0,1302,1302,"Ambiguous","Consistent",1302
"2231","Native",7,42,"spillover1","fp","spillover1 fp",8,0,214,214,"Unambiguous","Inconsistent",214
"2233","Native",7,29,"spillover1","fp","spillover1 fp",7,0,571,571,"Ambiguous","Inconsistent",571
"2235","Native",7,46,"spillover1","fp","spillover1 fp",8,0,993,993,"Unambiguous","Inconsistent",993
"2237","Native",7,36,"spillover1","fp","spillover1 fp",6,0,461,461,"Unambiguous","Consistent",461
"2239","Native",7,39,"spillover1","fp","spillover1 fp",5,0,493,493,"Ambiguous","Consistent",493
"2241","Native",7,48,"spillover1","fp","spillover1 fp",6,0,181,181,"Unambiguous","Consistent",181
"2243","Native",7,33,"spillover1","fp","spillover1 fp",7,0,739,739,"Ambiguous","Inconsistent",739
"2245","Native",7,34,"spillover1","fp","spillover1 fp",8,0,338,338,"Unambiguous","Inconsistent",338
"2247","Native",7,40,"spillover1","fp","spillover1 fp",6,0,244,244,"Unambiguous","Consistent",244
"2249","Native",7,30,"spillover1","fp","spillover1 fp",8,0,400,400,"Unambiguous","Inconsistent",400
"2251","Native",7,25,"spillover1","fp","spillover1 fp",7,0,471,471,"Ambiguous","Inconsistent",471
"2253","Native",7,31,"spillover1","fp","spillover1 fp",5,0,222,222,"Ambiguous","Consistent",222
"2255","Native",7,37,"spillover1","fp","spillover1 fp",7,0,366,366,"Ambiguous","Inconsistent",366
"2258","Native",8,46,"spillover1","fp","spillover1 fp",5,0,650,650,"Ambiguous","Consistent",650
"2260","Native",8,41,"spillover1","fp","spillover1 fp",8,0,650,650,"Unambiguous","Inconsistent",650
"2262","Native",8,39,"spillover1","fp","spillover1 fp",6,0,1098,1098,"Unambiguous","Consistent",1098
"2264","Native",8,35,"spillover1","fp","spillover1 fp",6,0,612,612,"Unambiguous","Consistent",612
"2266","Native",8,26,"spillover1","fp","spillover1 fp",5,0,2032,2032,"Ambiguous","Consistent",NA
"2268","Native",8,44,"spillover1","fp","spillover1 fp",7,0,1131,1131,"Ambiguous","Inconsistent",1131
"2270","Native",8,38,"spillover1","fp","spillover1 fp",5,0,441,441,"Ambiguous","Consistent",441
"2272","Native",8,28,"spillover1","fp","spillover1 fp",7,0,842,842,"Ambiguous","Inconsistent",842
"2274","Native",8,34,"spillover1","fp","spillover1 fp",5,0,703,703,"Ambiguous","Consistent",703
"2276","Native",8,36,"spillover1","fp","spillover1 fp",7,0,493,493,"Ambiguous","Inconsistent",493
"2278","Native",8,48,"spillover1","fp","spillover1 fp",7,0,890,890,"Ambiguous","Inconsistent",890
"2280","Native",8,47,"spillover1","fp","spillover1 fp",6,0,453,453,"Unambiguous","Consistent",453
"2282","Native",8,25,"spillover1","fp","spillover1 fp",8,0,242,242,"Unambiguous","Inconsistent",242
"2284","Native",8,43,"spillover1","fp","spillover1 fp",6,0,527,527,"Unambiguous","Consistent",527
"2286","Native",8,42,"spillover1","fp","spillover1 fp",5,0,486,486,"Ambiguous","Consistent",486
"2288","Native",8,31,"spillover1","fp","spillover1 fp",6,0,394,394,"Unambiguous","Consistent",394
"2290","Native",8,32,"spillover1","fp","spillover1 fp",7,0,891,891,"Ambiguous","Inconsistent",891
"2292","Native",8,33,"spillover1","fp","spillover1 fp",8,0,301,301,"Unambiguous","Inconsistent",301
"2294","Native",8,27,"spillover1","fp","spillover1 fp",6,0,761,761,"Unambiguous","Consistent",761
"2296","Native",8,45,"spillover1","fp","spillover1 fp",8,0,247,247,"Unambiguous","Inconsistent",247
"2298","Native",8,30,"spillover1","fp","spillover1 fp",5,0,717,717,"Ambiguous","Consistent",717
"2300","Native",8,37,"spillover1","fp","spillover1 fp",8,0,658,658,"Unambiguous","Inconsistent",658
"2302","Native",8,29,"spillover1","fp","spillover1 fp",8,0,916,916,"Unambiguous","Inconsistent",916
"2304","Native",8,40,"spillover1","fp","spillover1 fp",7,0,402,402,"Ambiguous","Inconsistent",402
"2305","Native",9,40,"spillover1","fp","spillover1 fp",8,0,157,157,"Unambiguous","Inconsistent",157
"2307","Native",9,37,"spillover1","fp","spillover1 fp",5,0,1404,1404,"Ambiguous","Consistent",1404
"2309","Native",9,42,"spillover1","fp","spillover1 fp",6,0,453,453,"Unambiguous","Consistent",453
"2311","Native",9,39,"spillover1","fp","spillover1 fp",7,0,372,372,"Ambiguous","Inconsistent",372
"2313","Native",9,35,"spillover1","fp","spillover1 fp",7,0,755,755,"Ambiguous","Inconsistent",755
"2315","Native",9,38,"spillover1","fp","spillover1 fp",6,0,311,311,"Unambiguous","Consistent",311
"2317","Native",9,26,"spillover1","fp","spillover1 fp",6,0,239,239,"Unambiguous","Consistent",239
"2319","Native",9,32,"spillover1","fp","spillover1 fp",8,0,1115,1115,"Unambiguous","Inconsistent",1115
"2321","Native",9,29,"spillover1","fp","spillover1 fp",5,0,669,669,"Ambiguous","Consistent",669
"2323","Native",9,47,"spillover1","fp","spillover1 fp",7,0,1495,1495,"Ambiguous","Inconsistent",1495
"2325","Native",9,36,"spillover1","fp","spillover1 fp",8,0,399,399,"Unambiguous","Inconsistent",399
"2327","Native",9,27,"spillover1","fp","spillover1 fp",7,0,832,832,"Ambiguous","Inconsistent",832
"2329","Native",9,48,"spillover1","fp","spillover1 fp",8,0,150,150,"Unambiguous","Inconsistent",150
"2331","Native",9,28,"spillover1","fp","spillover1 fp",8,0,949,949,"Unambiguous","Inconsistent",949
"2333","Native",9,33,"spillover1","fp","spillover1 fp",5,0,303,303,"Ambiguous","Consistent",303
"2335","Native",9,31,"spillover1","fp","spillover1 fp",7,0,268,268,"Ambiguous","Inconsistent",268
"2337","Native",9,43,"spillover1","fp","spillover1 fp",7,0,641,641,"Ambiguous","Inconsistent",641
"2339","Native",9,44,"spillover1","fp","spillover1 fp",8,0,696,696,"Unambiguous","Inconsistent",696
"2341","Native",9,45,"spillover1","fp","spillover1 fp",5,0,1158,1158,"Ambiguous","Consistent",1158
"2343","Native",9,46,"spillover1","fp","spillover1 fp",6,0,391,391,"Unambiguous","Consistent",391
"2345","Native",9,30,"spillover1","fp","spillover1 fp",6,0,307,307,"Unambiguous","Consistent",307
"2347","Native",9,25,"spillover1","fp","spillover1 fp",5,0,413,413,"Ambiguous","Consistent",413
"2349","Native",9,41,"spillover1","fp","spillover1 fp",5,0,178,178,"Ambiguous","Consistent",178
"2351","Native",9,34,"spillover1","fp","spillover1 fp",6,0,429,429,"Unambiguous","Consistent",429
"2353","Native",10,40,"spillover1","fp","spillover1 fp",5,0,161,161,"Ambiguous","Consistent",161
"2355","Native",10,25,"spillover1","fp","spillover1 fp",6,0,204,204,"Unambiguous","Consistent",204
"2357","Native",10,28,"spillover1","fp","spillover1 fp",5,0,100,100,"Ambiguous","Consistent",100
"2359","Native",10,29,"spillover1","fp","spillover1 fp",6,0,118,118,"Unambiguous","Consistent",118
"2361","Native",10,47,"spillover1","fp","spillover1 fp",8,0,718,718,"Unambiguous","Inconsistent",718
"2363","Native",10,37,"spillover1","fp","spillover1 fp",6,0,370,370,"Unambiguous","Consistent",370
"2365","Native",10,30,"spillover1","fp","spillover1 fp",7,0,389,389,"Ambiguous","Inconsistent",389
"2367","Native",10,45,"spillover1","fp","spillover1 fp",6,0,134,134,"Unambiguous","Consistent",134
"2369","Native",10,36,"spillover1","fp","spillover1 fp",5,0,956,956,"Ambiguous","Consistent",956
"2371","Native",10,26,"spillover1","fp","spillover1 fp",7,0,947,947,"Ambiguous","Inconsistent",947
"2373","Native",10,32,"spillover1","fp","spillover1 fp",5,0,876,876,"Ambiguous","Consistent",876
"2375","Native",10,43,"spillover1","fp","spillover1 fp",8,0,288,288,"Unambiguous","Inconsistent",288
"2377","Native",10,33,"spillover1","fp","spillover1 fp",6,0,645,645,"Unambiguous","Consistent",645
"2379","Native",10,31,"spillover1","fp","spillover1 fp",8,0,824,824,"Unambiguous","Inconsistent",824
"2381","Native",10,39,"spillover1","fp","spillover1 fp",8,0,135,135,"Unambiguous","Inconsistent",135
"2383","Native",10,42,"spillover1","fp","spillover1 fp",7,0,532,532,"Ambiguous","Inconsistent",532
"2385","Native",10,48,"spillover1","fp","spillover1 fp",5,0,767,767,"Ambiguous","Consistent",767
"2387","Native",10,27,"spillover1","fp","spillover1 fp",8,0,763,763,"Unambiguous","Inconsistent",763
"2389","Native",10,35,"spillover1","fp","spillover1 fp",8,0,484,484,"Unambiguous","Inconsistent",484
"2391","Native",10,46,"spillover1","fp","spillover1 fp",7,0,1110,1110,"Ambiguous","Inconsistent",1110
"2393","Native",10,38,"spillover1","fp","spillover1 fp",7,0,208,208,"Ambiguous","Inconsistent",208
"2395","Native",10,34,"spillover1","fp","spillover1 fp",7,0,483,483,"Ambiguous","Inconsistent",483
"2397","Native",10,44,"spillover1","fp","spillover1 fp",5,0,183,183,"Ambiguous","Consistent",183
"2399","Native",10,41,"spillover1","fp","spillover1 fp",6,0,532,532,"Unambiguous","Consistent",532
"2401","Native",11,37,"spillover1","fp","spillover1 fp",7,0,1548,1548,"Ambiguous","Inconsistent",1548
"2403","Native",11,43,"spillover1","fp","spillover1 fp",5,0,1294,1294,"Ambiguous","Consistent",1294
"2405","Native",11,34,"spillover1","fp","spillover1 fp",8,0,710,710,"Unambiguous","Inconsistent",710
"2407","Native",11,38,"spillover1","fp","spillover1 fp",8,0,584,584,"Unambiguous","Inconsistent",584
"2409","Native",11,26,"spillover1","fp","spillover1 fp",8,0,894,894,"Unambiguous","Inconsistent",894
"2411","Native",11,42,"spillover1","fp","spillover1 fp",8,0,186,186,"Unambiguous","Inconsistent",186
"2413","Native",11,46,"spillover1","fp","spillover1 fp",8,0,396,396,"Unambiguous","Inconsistent",396
"2415","Native",11,41,"spillover1","fp","spillover1 fp",7,0,882,882,"Ambiguous","Inconsistent",882
"2417","Native",11,31,"spillover1","fp","spillover1 fp",5,0,1500,1500,"Ambiguous","Consistent",1500
"2419","Native",11,45,"spillover1","fp","spillover1 fp",7,0,814,814,"Ambiguous","Inconsistent",814
"2421","Native",11,35,"spillover1","fp","spillover1 fp",5,0,850,850,"Ambiguous","Consistent",850
"2423","Native",11,32,"spillover1","fp","spillover1 fp",6,0,706,706,"Unambiguous","Consistent",706
"2425","Native",11,47,"spillover1","fp","spillover1 fp",5,0,1196,1196,"Ambiguous","Consistent",1196
"2427","Native",11,36,"spillover1","fp","spillover1 fp",6,0,548,548,"Unambiguous","Consistent",548
"2429","Native",11,25,"spillover1","fp","spillover1 fp",7,0,508,508,"Ambiguous","Inconsistent",508
"2431","Native",11,30,"spillover1","fp","spillover1 fp",8,0,470,470,"Unambiguous","Inconsistent",470
"2433","Native",11,40,"spillover1","fp","spillover1 fp",6,0,596,596,"Unambiguous","Consistent",596
"2435","Native",11,48,"spillover1","fp","spillover1 fp",6,0,568,568,"Unambiguous","Consistent",568
"2437","Native",11,29,"spillover1","fp","spillover1 fp",7,0,692,692,"Ambiguous","Inconsistent",692
"2439","Native",11,27,"spillover1","fp","spillover1 fp",5,0,926,926,"Ambiguous","Consistent",926
"2441","Native",11,33,"spillover1","fp","spillover1 fp",7,0,390,390,"Ambiguous","Inconsistent",390
"2443","Native",11,39,"spillover1","fp","spillover1 fp",5,0,1468,1468,"Ambiguous","Consistent",1468
"2445","Native",11,28,"spillover1","fp","spillover1 fp",6,0,1080,1080,"Unambiguous","Consistent",1080
"2447","Native",11,44,"spillover1","fp","spillover1 fp",6,0,352,352,"Unambiguous","Consistent",352
"2449","Native",12,37,"spillover1","fp","spillover1 fp",6,0,1003,1003,"Unambiguous","Consistent",1003
